board_width,board_height,move_count,verdict,percentage_moves
1000,1000,852372,True,0.024353485714285715
1000,1000,176494,True,0.005042685714285715
1000,1000,1695834,True,0.0484524
1000,1000,1455188,True,0.0415768
1000,1000,730010,True,0.020857428571428572
1000,1000,1354722,True,0.038706342857142854
1000,1000,1331119,True,0.038031971428571426
1000,1000,1271114,True,0.03631754285714286
1000,1000,1380758,True,0.03945022857142857
1000,1000,1071619,True,0.030617685714285713
1000,1000,555028,True,0.015857942857142857
1000,1000,1642435,True,0.04692671428571429
1000,1000,617722,True,0.0176492
1000,1000,1263904,True,0.03611154285714286
1000,1000,1855404,True,0.05301154285714286
1000,1000,701448,True,0.020041371428571427
1000,1000,1316074,True,0.037602114285714285
1000,1000,1552117,True,0.0443462
1000,1000,355762,True,0.010164628571428571
1000,1000,1688337,True,0.0482382
1000,1000,958213,True,0.027377514285714284
1000,1000,1451113,True,0.04146037142857143
1000,1000,356149,True,0.010175685714285714
1000,1000,1728914,True,0.04939754285714286
1000,1000,585259,True,0.016721685714285714
1000,1000,1134713,True,0.03242037142857143
1000,1000,1717782,True,0.04907948571428571
1000,1000,1821039,True,0.05202968571428571
1000,1000,302644,True,0.008646971428571428
1000,1000,1315273,True,0.03757922857142857
1000,1000,1808387,True,0.0516682
1000,1000,1258030,True,0.03594371428571429
1000,1000,632025,True,0.018057857142857143
1000,1000,1219366,True,0.03483902857142857
1000,1000,814647,True,0.02327562857142857
1000,1000,681866,True,0.019481885714285715
1000,1000,537100,True,0.015345714285714285
1000,1000,1368172,True,0.03909062857142857
1000,1000,1645616,True,0.0470176
1000,1000,785868,True,0.022453371428571428
1000,1000,1778612,True,0.050817485714285716
1000,1000,1616385,True,0.04618242857142857
1000,1000,976554,True,0.027901542857142858
1000,1000,256348,True,0.0073242285714285715
1000,1000,260807,True,0.007451628571428571
